booking_id,booking_date,customer_id,customer_name,city,service_type,payment_mode,booking_amount,booking_status
311,2025-02-07,2929,Customer_471,Pune,Bus,Credit Card,8426.77,Confirmed
312,2025-08-18,5376,Customer_7261,Bangalore,Train,UPI,15608.01,Confirmed
313,2025-12-31,2963,Customer_7944,Hyderabad,Hotel,Credit Card,23981.62,Confirmed
314,2025-02-20,2785,Customer_3027,Mumbai,Hotel,Net Banking,12737.26,Confirmed
315,2025-09-21,3274,Customer_3357,Bangalore,Flight,Net Banking,11982.23,Confirmed
316,2025-10-10,3686,Customer_3755,Hyderabad,Flight,Debit Card,13428.51,Confirmed
317,2025-01-27,3968,Customer_2357,Kolkata,Train,Net Banking,1312.67,Confirmed
318,2025-08-14,5572,Customer_3974,Hyderabad,Bus,Credit Card,7852.92,Confirmed
319,2025-10-04,1715,Customer_4829,Bangalore,Train,Net Banking,17625.31,Confirmed
320,2025-10-13,1242,Customer_2584,Mumbai,Hotel,UPI,24184.87,Confirmed
321,2025-04-07,4915,Customer_4472,Hyderabad,Hotel,Credit Card,14434.25,Confirmed
322,2025-10-11,2523,Customer_3786,Hyderabad,Hotel,Net Banking,5166.66,Confirmed
323,2025-11-13,1837,Customer_2547,Chennai,Train,UPI,10956.93,Confirmed
324,2025-10-31,4323,Customer_2684,Pune,Train,Credit Card,12505.48,Confirmed
325,2025-05-27,3953,Customer_4238,Pune,Flight,UPI,4229.51,Cancelled
326,2025-01-04,2345,Customer_3124,Pune,Hotel,Credit Card,8567.43,Confirmed
327,2025-02-04,3423,Customer_3142,Chennai,Flight,UPI,11404.08,Confirmed
328,2025-07-11,3028,Customer_2308,Pune,Hotel,UPI,6916.6,Confirmed
329,2025-02-18,2432,Customer_5818,Chennai,Flight,Net Banking,9170.22,Confirmed
330,2025-01-17,1239,Customer_6004,Hyderabad,Train,Debit Card,7267.99,Confirmed
331,2025-06-21,1138,Customer_3791,Hyderabad,Bus,Net Banking,15514.13,Pending
332,2025-08-08,4193,Customer_7461,Mumbai,Bus,Credit Card,14675.76,Confirmed
333,2025-06-07,1419,Customer_5936,Delhi,Hotel,UPI,14016.53,Cancelled
334,2025-02-15,1303,Customer_6522,Chennai,Train,Credit Card,2870.02,Confirmed
335,2025-01-06,3162,Customer_3111,Pune,Hotel,Net Banking,4997.16,Confirmed
336,2025-04-09,3026,Customer_348,Delhi,Flight,Credit Card,3215.27,Confirmed
337,2025-08-21,5102,Customer_1602,Chennai,Train,Net Banking,2050.38,Cancelled
338,2025-02-06,3226,Customer_3597,Pune,Flight,Net Banking,6547.33,Confirmed
339,2025-10-07,2168,Customer_3778,Kolkata,Flight,Debit Card,5265.78,Confirmed
340,2025-12-15,1415,Customer_4924,Kolkata,Hotel,Net Banking,18262.41,Confirmed
341,2025-10-29,3713,Customer_2554,Chennai,Flight,UPI,17549.23,Confirmed
342,2025-06-30,1149,Customer_6526,Pune,Hotel,Net Banking,5432.81,Confirmed
343,2025-04-05,3444,Customer_4521,Mumbai,Flight,Net Banking,4556.31,Confirmed
344,2025-04-09,1838,Customer_5920,Mumbai,Hotel,UPI,4049.95,Confirmed
345,2025-07-07,2696,Customer_5556,Kolkata,Flight,Net Banking,8341.22,Confirmed
346,2025-04-26,5339,Customer_7813,Bangalore,Flight,Credit Card,7707.58,Cancelled
347,2025-07-10,2910,Customer_3779,Chennai,Flight,Debit Card,1199.17,Confirmed
348,2025-09-10,2421,Customer_322,Chennai,Hotel,UPI,14412.83,Confirmed
349,2025-06-10,5974,Customer_3662,Kolkata,Train,UPI,22501.77,Cancelled
350,2025-09-13,4001,Customer_2298,Chennai,Bus,Credit Card,13701.99,Confirmed
351,2025-11-19,2320,Customer_5864,Mumbai,Bus,UPI,2063.3,Confirmed
352,2025-05-08,5035,Customer_180,Pune,Hotel,Credit Card,15189.0,Confirmed
353,2025-01-18,2523,Customer_3966,Chennai,Hotel,UPI,12381.42,Confirmed
354,2025-10-08,4878,Customer_5100,Bangalore,Bus,Net Banking,22719.76,Confirmed
355,2025-08-11,1552,Customer_1713,Hyderabad,Train,UPI,9398.88,Confirmed
356,2025-02-23,4756,Customer_29,Bangalore,Train,Debit Card,18923.56,Confirmed
357,2025-02-27,4671,Customer_3568,Pune,Bus,UPI,1441.79,Cancelled
358,2025-11-19,1481,Customer_7846,Hyderabad,Flight,UPI,18176.58,Pending
359,2025-12-26,1599,Customer_7494,Mumbai,Flight,Debit Card,1517.4,Cancelled
360,2025-06-23,2164,Customer_2034,Kolkata,Hotel,UPI,8945.52,Pending
361,2025-10-07,5678,Customer_738,Pune,Bus,Credit Card,23728.1,Pending
362,2025-04-24,5232,Customer_3720,Delhi,Bus,Credit Card,17728.52,Confirmed
363,2025-10-15,2003,Customer_6331,Pune,Hotel,Debit Card,23163.07,Pending
364,2025-12-08,2982,Customer_55,Mumbai,Train,Net Banking,12648.4,Confirmed
365,2025-05-31,2634,Customer_2926,Delhi,Train,UPI,15352.31,Cancelled
366,2025-05-07,3997,Customer_6658,Hyderabad,Bus,Debit Card,13184.83,Confirmed
367,2025-06-04,1686,Customer_1434,Delhi,Flight,Debit Card,12232.18,Cancelled
368,2025-09-30,4414,Customer_7999,Hyderabad,Bus,UPI,14666.65,Pending
369,2025-04-14,2759,Customer_2065,Pune,Bus,Net Banking,1453.03,Cancelled
370,2025-10-26,5937,Customer_3643,Delhi,Flight,UPI,5049.26,Cancelled
371,2025-09-03,3480,Customer_4184,Hyderabad,Bus,UPI,5758.23,Confirmed
372,2025-06-25,2337,Customer_3295,Pune,Train,Debit Card,9879.8,Cancelled
373,2025-02-08,1114,Customer_3856,Delhi,Train,Net Banking,11146.6,Confirmed
374,2025-06-19,4957,Customer_5178,Hyderabad,Flight,Debit Card,18623.09,Confirmed
375,2025-09-04,1568,Customer_2752,Bangalore,Train,Net Banking,4555.73,Confirmed
376,2025-01-26,2553,Customer_3634,Chennai,Flight,Net Banking,14462.37,Confirmed
377,2025-12-21,3689,Customer_725,Bangalore,Flight,Debit Card,7171.08,Cancelled
378,2025-11-02,5590,Customer_1254,Mumbai,Bus,Net Banking,13133.52,Confirmed
379,2025-01-13,4340,Customer_1178,Kolkata,Flight,UPI,15852.08,Confirmed
380,2025-11-12,3988,Customer_1297,Kolkata,Train,Debit Card,14770.04,Confirmed
381,2025-11-09,4151,Customer_5166,Delhi,Train,Debit Card,5776.83,Confirmed
382,2025-02-05,4527,Customer_895,Kolkata,Hotel,UPI,17881.6,Confirmed
383,2025-06-22,4015,Customer_2500,Pune,Train,Net Banking,16517.8,Confirmed
384,2025-01-20,1821,Customer_1330,Hyderabad,Bus,Net Banking,23334.08,Confirmed
385,2025-11-17,4574,Customer_2475,Bangalore,Flight,Net Banking,16036.72,Pending
386,2025-09-21,4787,Customer_6262,Bangalore,Train,UPI,18147.95,Pending
387,2025-05-22,2608,Customer_6832,Pune,Hotel,Debit Card,20370.18,Confirmed
388,2025-05-23,1559,Customer_5118,Hyderabad,Hotel,Credit Card,3097.1,Confirmed
389,2025-04-02,5063,Customer_2628,Delhi,Flight,Debit Card,17560.19,Confirmed
390,2025-12-20,5435,Customer_4347,Pune,Train,Credit Card,8305.22,Pending
391,2025-11-18,1611,Customer_2451,Mumbai,Train,Debit Card,20667.14,Cancelled
392,2025-10-15,3163,Customer_5862,Mumbai,Hotel,Credit Card,12264.42,Confirmed
393,2025-08-03,2881,Customer_2969,Pune,Train,UPI,14725.09,Confirmed
394,2025-12-08,5169,Customer_6344,Mumbai,Train,Net Banking,6878.27,Pending
395,2025-02-20,4863,Customer_1170,Kolkata,Flight,UPI,16438.85,Confirmed
396,2025-06-02,4708,Customer_5171,Hyderabad,Train,Net Banking,1373.41,Confirmed
397,2025-07-05,2709,Customer_7058,Bangalore,Train,Debit Card,18840.07,Pending
398,2025-03-04,2761,Customer_3440,Pune,Hotel,UPI,4500.75,Cancelled
399,2025-07-09,2692,Customer_7866,Mumbai,Bus,Debit Card,6075.58,Confirmed
400,2025-05-05,2245,Customer_2368,Bangalore,Train,Net Banking,522.3,Pending
401,2025-05-30,1125,Customer_4295,Pune,Flight,Debit Card,8172.78,Confirmed
402,2025-11-10,5752,Customer_1465,Mumbai,Hotel,UPI,10012.11,Confirmed
403,2025-02-27,2199,Customer_2193,Mumbai,Hotel,Credit Card,6232.99,Confirmed
404,2025-12-08,3711,Customer_5179,Pune,Flight,Net Banking,6140.16,Confirmed
405,2025-11-01,4446,Customer_1731,Delhi,Bus,Debit Card,22378.03,Cancelled
406,2025-06-29,1990,Customer_6287,Hyderabad,Train,Credit Card,8498.09,Confirmed
407,2025-06-19,4065,Customer_3295,Delhi,Train,Credit Card,18195.91,Cancelled
408,2025-11-22,5954,Customer_1124,Kolkata,Flight,UPI,6315.85,Cancelled
409,2025-09-28,2521,Customer_7194,Bangalore,Hotel,Debit Card,20321.51,Confirmed
410,2025-02-23,5728,Customer_7600,Kolkata,Flight,UPI,17104.68,Confirmed
411,2025-04-11,3498,Customer_4622,Bangalore,Bus,Debit Card,19027.0,Cancelled
412,2025-09-21,3565,Customer_6266,Pune,Hotel,Credit Card,11268.65,Confirmed
413,2025-02-22,5790,Customer_1489,Hyderabad,Bus,Debit Card,22049.33,Confirmed
414,2025-03-01,3597,Customer_265,Mumbai,Bus,Net Banking,9663.3,Confirmed
415,2025-04-18,1115,Customer_7175,Hyderabad,Hotel,Credit Card,15221.93,Confirmed
416,2025-01-05,2031,Customer_2030,Mumbai,Bus,Net Banking,16181.77,Confirmed
417,2025-04-13,2241,Customer_6875,Chennai,Hotel,UPI,23830.16,Cancelled
418,2025-07-15,2742,Customer_1244,Kolkata,Bus,Net Banking,3795.81,Confirmed
419,2025-09-19,4638,Customer_3767,Chennai,Bus,UPI,3822.33,Confirmed
420,2025-12-31,5399,Customer_396,Hyderabad,Hotel,UPI,11820.26,Cancelled
421,2025-12-16,5090,Customer_7057,Kolkata,Bus,Net Banking,22987.95,Pending
422,2025-02-16,2975,Customer_1481,Chennai,Bus,Debit Card,1031.29,Confirmed
423,2025-12-21,5183,Customer_108,Chennai,Train,Net Banking,7268.75,Confirmed
424,2025-11-07,5403,Customer_3564,Kolkata,Bus,Debit Card,7447.86,Confirmed
425,2025-11-04,5897,Customer_2907,Kolkata,Flight,UPI,7971.34,Confirmed
426,2025-05-24,1163,Customer_4732,Bangalore,Bus,Net Banking,1105.27,Confirmed
427,2025-09-26,4310,Customer_7850,Mumbai,Flight,Net Banking,20727.36,Confirmed
428,2025-05-04,4388,Customer_5580,Pune,Hotel,Debit Card,718.28,Confirmed
429,2025-04-16,1995,Customer_5029,Chennai,Hotel,Net Banking,12203.75,Confirmed
430,2025-06-07,2877,Customer_6036,Delhi,Train,Net Banking,1880.8,Pending
431,2025-05-27,2823,Customer_6913,Kolkata,Hotel,Debit Card,20066.78,Confirmed
432,2025-05-25,5906,Customer_7177,Bangalore,Flight,Debit Card,18791.35,Confirmed
433,2025-04-30,3295,Customer_3439,Mumbai,Hotel,Credit Card,18177.51,Confirmed
434,2025-11-15,4264,Customer_7960,Bangalore,Hotel,Debit Card,18538.49,Confirmed
435,2025-10-02,2348,Customer_3197,Delhi,Bus,UPI,23535.87,Confirmed
436,2025-04-02,2803,Customer_1186,Pune,Flight,UPI,10711.87,Cancelled
437,2025-02-27,3251,Customer_4132,Mumbai,Flight,Debit Card,21608.58,Cancelled
438,2025-12-12,3900,Customer_3076,Hyderabad,Flight,Credit Card,5013.69,Confirmed
439,2025-08-17,2593,Customer_413,Hyderabad,Hotel,Credit Card,11555.98,Confirmed
440,2025-04-27,1432,Customer_3159,Bangalore,Flight,Net Banking,718.27,Pending
441,2025-11-14,4817,Customer_483,Pune,Hotel,Credit Card,7461.44,Cancelled
442,2025-10-06,5917,Customer_2960,Hyderabad,Hotel,UPI,11724.91,Confirmed
443,2025-05-07,2070,Customer_3848,Kolkata,Train,UPI,22777.6,Cancelled
444,2025-05-09,5600,Customer_603,Mumbai,Train,Debit Card,8265.31,Confirmed
445,2025-02-27,1114,Customer_7975,Delhi,Hotel,Debit Card,16974.01,Confirmed
446,2025-05-02,2439,Customer_1082,Delhi,Hotel,Net Banking,20932.19,Confirmed
447,2025-01-01,2790,Customer_5260,Hyderabad,Bus,Debit Card,8499.98,Cancelled
448,2025-08-27,1994,Customer_4268,Chennai,Train,Credit Card,4646.09,Pending
449,2025-10-17,5318,Customer_4356,Chennai,Flight,Net Banking,14984.26,Pending
450,2025-04-06,5731,Customer_7663,Pune,Train,Debit Card,7467.4,Confirmed
451,2025-05-06,5767,Customer_25,Chennai,Train,Debit Card,16485.08,Cancelled
452,2025-04-28,1957,Customer_198,Hyderabad,Train,Debit Card,3800.18,Confirmed
453,2025-02-17,1095,Customer_2627,Hyderabad,Flight,Debit Card,4214.07,Confirmed
454,2025-03-30,3154,Customer_423,Hyderabad,Hotel,Debit Card,17060.12,Confirmed
455,2025-08-25,1631,Customer_1142,Kolkata,Train,UPI,24352.21,Pending
456,2025-09-29,4684,Customer_6936,Mumbai,Train,Net Banking,6548.96,Confirmed
457,2025-07-08,2701,Customer_2054,Chennai,Hotel,UPI,17990.86,Cancelled
458,2025-07-11,1697,Customer_1121,Bangalore,Hotel,Net Banking,13534.99,Confirmed
459,2025-03-10,1031,Customer_4168,Pune,Bus,Credit Card,21174.12,Confirmed
460,2025-10-05,5874,Customer_7073,Mumbai,Train,Credit Card,10027.71,Confirmed
461,2025-12-15,1548,Customer_4528,Pune,Hotel,Credit Card,24306.99,Cancelled
462,2025-09-04,3248,Customer_7107,Pune,Flight,Net Banking,2518.72,Confirmed
463,2025-03-17,2893,Customer_4476,Mumbai,Flight,UPI,24623.87,Cancelled
464,2025-06-03,3834,Customer_1794,Hyderabad,Bus,UPI,21232.81,Confirmed
465,2025-05-24,2703,Customer_6694,Hyderabad,Train,Debit Card,21728.22,Cancelled
466,2025-03-27,2156,Customer_4904,Mumbai,Hotel,Net Banking,21138.88,Confirmed
467,2025-07-04,1343,Customer_56,Hyderabad,Flight,Credit Card,21615.66,Confirmed
468,2025-10-12,5072,Customer_6759,Chennai,Bus,Net Banking,20471.24,Confirmed
469,2025-08-08,4462,Customer_5223,Mumbai,Train,Debit Card,22538.17,Confirmed
470,2025-03-10,3248,Customer_2264,Kolkata,Flight,UPI,11789.62,Confirmed
471,2025-02-16,1944,Customer_21,Kolkata,Bus,Debit Card,23512.63,Cancelled
472,2025-04-04,4880,Customer_3699,Pune,Hotel,Debit Card,9931.59,Cancelled
473,2025-08-26,3050,Customer_6354,Kolkata,Flight,Debit Card,18348.66,Confirmed
474,2025-07-23,4285,Customer_291,Mumbai,Train,Debit Card,17903.64,Pending
475,2025-08-06,3855,Customer_6859,Kolkata,Flight,UPI,20611.96,Cancelled
476,2025-12-07,2330,Customer_1995,Mumbai,Hotel,UPI,18590.37,Confirmed
477,2025-02-08,3003,Customer_835,Hyderabad,Hotel,UPI,1366.8,Cancelled
478,2025-04-10,4615,Customer_4284,Kolkata,Bus,UPI,18609.24,Confirmed
479,2025-10-16,2787,Customer_5271,Mumbai,Hotel,Credit Card,1070.77,Confirmed
480,2025-09-11,3246,Customer_6081,Bangalore,Train,Net Banking,13564.14,Confirmed
481,2025-08-10,4672,Customer_6335,Bangalore,Train,Credit Card,21054.26,Pending
482,2025-12-23,3155,Customer_6551,Chennai,Flight,Debit Card,20824.59,Confirmed
483,2025-01-23,4479,Customer_4310,Mumbai,Flight,Debit Card,21112.17,Confirmed
484,2025-09-07,4020,Customer_1915,Kolkata,Hotel,Debit Card,15259.06,Confirmed
485,2025-01-10,1051,Customer_2602,Mumbai,Hotel,Debit Card,5003.4,Confirmed
486,2025-09-03,3159,Customer_1502,Pune,Hotel,Credit Card,12945.46,Confirmed
487,2025-11-21,5390,Customer_7104,Hyderabad,Hotel,UPI,13147.19,Cancelled
488,2025-04-10,4651,Customer_7362,Pune,Flight,Debit Card,8456.81,Confirmed
489,2025-10-17,4915,Customer_3322,Kolkata,Train,Credit Card,10890.43,Confirmed
490,2025-06-29,3112,Customer_4689,Delhi,Bus,Credit Card,21868.33,Confirmed
491,2025-08-11,3621,Customer_4137,Pune,Flight,Debit Card,13189.23,Confirmed
492,2025-09-07,5560,Customer_6514,Kolkata,Flight,Debit Card,17766.22,Confirmed
493,2025-05-27,5729,Customer_20,Delhi,Train,Credit Card,12647.38,Confirmed
494,2025-04-06,2354,Customer_1033,Kolkata,Bus,Net Banking,15628.05,Confirmed
495,2025-09-14,4754,Customer_825,Mumbai,Train,Credit Card,2768.38,Confirmed
496,2025-11-21,1209,Customer_5756,Chennai,Hotel,Net Banking,23319.01,Confirmed
497,2025-01-04,1237,Customer_3275,Bangalore,Bus,Debit Card,11180.36,Confirmed
498,2025-01-16,1335,Customer_6033,Mumbai,Flight,UPI,18833.42,Cancelled
499,2025-10-07,4838,Customer_3662,Mumbai,Hotel,UPI,16843.98,Confirmed
500,2025-12-02,2576,Customer_3794,Chennai,Hotel,Net Banking,20082.17,Confirmed
501,2025-09-04,1499,Customer_6162,Chennai,Hotel,Debit Card,1354.39,Confirmed
502,2025-09-15,2564,Customer_748,Delhi,Hotel,Debit Card,23416.12,Pending
503,2025-06-09,1790,Customer_4082,Kolkata,Hotel,Net Banking,20828.8,Cancelled
504,2025-12-06,4540,Customer_2367,Mumbai,Hotel,UPI,20927.16,Cancelled
505,2025-06-01,4122,Customer_7880,Kolkata,Bus,Credit Card,11944.28,Pending
506,2025-06-27,2135,Customer_7005,Mumbai,Hotel,Net Banking,20009.94,Confirmed
507,2025-06-12,4944,Customer_968,Hyderabad,Bus,Debit Card,14591.96,Cancelled
508,2025-02-02,3348,Customer_7450,Bangalore,Bus,Debit Card,12835.21,Confirmed
509,2025-06-28,5324,Customer_3548,Hyderabad,Train,UPI,19730.59,Confirmed
510,2025-04-11,1149,Customer_4348,Hyderabad,Train,Net Banking,15881.1,Cancelled
511,2025-09-25,4206,Customer_4436,Bangalore,Bus,Net Banking,2390.43,Confirmed
512,2025-11-19,4528,Customer_2799,Mumbai,Hotel,Net Banking,8205.49,Pending
513,2025-03-06,2624,Customer_3016,Delhi,Train,Debit Card,15741.27,Cancelled
514,2025-06-17,3574,Customer_6606,Kolkata,Hotel,Credit Card,22643.12,Cancelled
515,2025-11-26,5428,Customer_1805,Bangalore,Hotel,Net Banking,23358.52,Confirmed
516,2025-02-12,5269,Customer_2679,Chennai,Train,Credit Card,21053.33,Confirmed
517,2025-02-13,4284,Customer_2024,Mumbai,Train,Debit Card,6730.66,Cancelled
518,2025-10-12,3108,Customer_401,Bangalore,Train,Credit Card,12097.86,Cancelled
519,2025-01-12,4947,Customer_2419,Bangalore,Hotel,Credit Card,11118.06,Confirmed
520,2025-04-05,5914,Customer_6426,Pune,Flight,Credit Card,11247.79,Confirmed
521,2025-10-29,3263,Customer_6534,Kolkata,Flight,Debit Card,1719.72,Confirmed
522,2025-09-10,2612,Customer_4433,Bangalore,Train,Debit Card,4754.13,Confirmed
523,2025-08-30,4815,Customer_1924,Delhi,Hotel,Debit Card,4254.88,Pending
524,2025-02-04,5719,Customer_1369,Hyderabad,Flight,Credit Card,15623.08,Confirmed
525,2025-08-03,1577,Customer_7687,Hyderabad,Train,UPI,10589.06,Confirmed
526,2025-12-03,1422,Customer_2321,Pune,Hotel,UPI,8447.51,Confirmed
527,2025-03-31,3763,Customer_3325,Bangalore,Hotel,UPI,11375.67,Cancelled
528,2025-09-21,2229,Customer_7164,Bangalore,Hotel,Credit Card,8443.24,Confirmed
529,2025-04-03,4176,Customer_1878,Hyderabad,Hotel,UPI,19058.01,Cancelled
530,2025-03-31,1753,Customer_2688,Delhi,Hotel,Debit Card,4592.53,Cancelled
531,2025-04-25,5842,Customer_1398,Mumbai,Hotel,Credit Card,1875.3,Confirmed
532,2025-04-15,1687,Customer_3676,Hyderabad,Hotel,Net Banking,16442.28,Confirmed
533,2025-07-15,1722,Customer_6962,Bangalore,Train,UPI,6149.19,Cancelled
534,2025-11-10,1746,Customer_1920,Delhi,Train,Credit Card,16262.18,Confirmed
535,2025-04-24,5337,Customer_6,Kolkata,Bus,Net Banking,1934.27,Cancelled
536,2025-03-16,3712,Customer_5534,Delhi,Train,Credit Card,6553.88,Confirmed
537,2025-08-05,1707,Customer_586,Kolkata,Train,Net Banking,4270.15,Confirmed
538,2025-10-04,1434,Customer_1522,Pune,Bus,Debit Card,7621.5,Pending
539,2025-09-06,5876,Customer_5176,Bangalore,Train,Credit Card,8556.95,Confirmed
540,2025-06-13,1483,Customer_3879,Chennai,Flight,Debit Card,12632.32,Confirmed
541,2025-12-23,4518,Customer_3470,Delhi,Flight,Debit Card,13243.4,Confirmed
542,2025-07-11,2533,Customer_822,Hyderabad,Train,Net Banking,15937.4,Confirmed
543,2025-08-15,1169,Customer_4334,Chennai,Train,UPI,8625.48,Cancelled
544,2025-06-26,2020,Customer_6634,Pune,Train,Net Banking,13534.52,Cancelled
545,2025-04-09,5964,Customer_3094,Mumbai,Train,UPI,24757.87,Cancelled
546,2025-02-05,1847,Customer_6585,Hyderabad,Bus,Net Banking,5660.66,Pending
547,2025-04-06,1695,Customer_3113,Pune,Bus,Credit Card,4241.29,Pending
548,2025-06-01,4346,Customer_858,Kolkata,Train,UPI,21142.82,Cancelled
549,2025-05-31,5013,Customer_7946,Pune,Train,Credit Card,10553.96,Confirmed
550,2025-07-09,1031,Customer_2306,Pune,Bus,Net Banking,21248.65,Confirmed
551,2025-08-12,1176,Customer_7619,Bangalore,Flight,Debit Card,10904.88,Cancelled
552,2025-02-06,3964,Customer_6192,Chennai,Hotel,Net Banking,1031.28,Pending
553,2025-09-25,3112,Customer_7978,Pune,Train,Credit Card,9684.39,Pending
554,2025-07-02,4886,Customer_2551,Pune,Flight,Net Banking,15448.2,Confirmed
555,2025-01-13,2502,Customer_2187,Pune,Hotel,Debit Card,11465.09,Cancelled
556,2025-10-06,3315,Customer_1226,Hyderabad,Hotel,Debit Card,11753.9,Confirmed
557,2025-08-05,3644,Customer_7820,Pune,Flight,Net Banking,24958.74,Confirmed
558,2025-12-21,1065,Customer_2557,Delhi,Train,Net Banking,13831.12,Confirmed
559,2025-12-27,5228,Customer_654,Bangalore,Hotel,Credit Card,17575.02,Confirmed
560,2025-10-13,2928,Customer_7454,Chennai,Train,Debit Card,18163.84,Confirmed
561,2025-09-30,1584,Customer_7401,Delhi,Train,UPI,504.2,Confirmed
562,2025-03-03,2748,Customer_1340,Pune,Flight,Credit Card,14035.29,Pending
563,2025-03-25,3204,Customer_4557,Kolkata,Bus,UPI,24094.88,Pending
564,2025-08-05,4630,Customer_2718,Bangalore,Train,Debit Card,18895.16,Confirmed
565,2025-12-08,2892,Customer_7718,Bangalore,Bus,Debit Card,8840.47,Confirmed
566,2025-07-06,3429,Customer_7755,Chennai,Flight,Credit Card,9431.99,Confirmed
567,2025-01-19,4093,Customer_3393,Chennai,Flight,Debit Card,7938.62,Confirmed
568,2025-06-26,1973,Customer_5295,Chennai,Flight,UPI,15940.1,Cancelled
569,2025-04-10,5024,Customer_1063,Hyderabad,Flight,Net Banking,2884.23,Confirmed
570,2025-08-21,3642,Customer_6123,Kolkata,Hotel,Credit Card,7605.01,Pending
571,2025-03-17,2442,Customer_4529,Bangalore,Bus,Net Banking,12706.25,Confirmed
572,2025-09-22,5329,Customer_2533,Pune,Flight,Net Banking,13612.82,Confirmed
573,2025-10-11,2477,Customer_1609,Mumbai,Flight,Credit Card,15381.49,Cancelled
574,2025-07-25,1770,Customer_1082,Delhi,Train,UPI,20032.01,Pending
575,2025-08-11,1305,Customer_6640,Chennai,Bus,Debit Card,4499.29,Confirmed
576,2025-02-21,1001,Customer_7019,Bangalore,Flight,Debit Card,6012.87,Confirmed
577,2025-12-05,1270,Customer_6106,Kolkata,Bus,Credit Card,21871.66,Confirmed
578,2025-05-24,5516,Customer_2649,Pune,Bus,UPI,20863.39,Confirmed
579,2025-03-10,4214,Customer_5905,Delhi,Flight,Credit Card,20628.48,Confirmed
580,2025-04-09,1863,Customer_5254,Mumbai,Hotel,Credit Card,5611.09,Confirmed
581,2025-01-25,3739,Customer_4751,Delhi,Flight,Debit Card,1927.29,Cancelled
582,2025-02-22,3914,Customer_5629,Mumbai,Hotel,Credit Card,13323.66,Confirmed
583,2025-05-31,1106,Customer_6083,Pune,Flight,UPI,21816.05,Cancelled
584,2025-05-24,4168,Customer_2655,Chennai,Hotel,UPI,6319.16,Cancelled
585,2025-02-26,5644,Customer_156,Hyderabad,Train,UPI,22652.91,Cancelled
586,2025-02-08,3599,Customer_4297,Mumbai,Bus,UPI,3967.55,Confirmed
587,2025-04-19,3235,Customer_3070,Chennai,Bus,Debit Card,7803.36,Confirmed
588,2025-06-30,3799,Customer_1964,Delhi,Flight,Debit Card,7808.06,Confirmed
589,2025-02-11,2511,Customer_4595,Pune,Flight,Debit Card,4201.95,Cancelled
590,2025-07-05,1018,Customer_5522,Kolkata,Hotel,Debit Card,21883.07,Confirmed
591,2025-08-11,1858,Customer_7664,Delhi,Hotel,UPI,10608.45,Confirmed
592,2025-05-02,2416,Customer_6632,Delhi,Hotel,UPI,5171.11,Confirmed
593,2025-05-13,4032,Customer_6304,Pune,Hotel,Credit Card,4107.48,Confirmed
594,2025-06-12,5505,Customer_1235,Pune,Hotel,Credit Card,10812.4,Confirmed
595,2025-08-03,2426,Customer_6143,Hyderabad,Flight,Debit Card,923.57,Cancelled
596,2025-08-09,3531,Customer_1477,Bangalore,Bus,Credit Card,3465.87,Cancelled
597,2025-08-23,5719,Customer_3756,Mumbai,Hotel,Debit Card,590.6,Cancelled
